0,1.4073
0,1.4093
0,1.4128
0,1.4133
0,1.4137
0,1.4173
0,1.4225
0,1.4235
0,1.4261
0,1.4262
0,1.4365
0,1.4442
0,1.4466
0,1.4479
0,1.4628
0,1.4695
0,1.4706
0,1.4732
0,1.4818
0,1.4832
0,1.4961
0,1.5209
0,1.5263
0,1.5319
0,1.5377
0,1.5496
0,1.5533
0,1.5551
0,1.5642
0,1.5672
0,1.5794
0,1.5814
0,1.5963
0,1.6027
0,1.6254
0,1.6421
0,1.643
0,1.6581
0,1.6635
0,1.6712
0,1.6745
0,1.6888
0,1.6913
0,1.6941
0,1.7052
0,1.7644
0,1.7672
0,1.7688
0,1.7745
0,1.7768
0,1.7831
0,1.795
0,1.7975
0,1.8254
0,1.8392
0,1.8586
0,1.8588
0,1.8685
0,1.902
0,1.9043
0,1.9063
0,1.9078
0,1.9162
0,1.9316
0,1.946
0,1.9504
0,1.9574
0,2.0063
0,2.0069
0,2.0192
0,2.0226
0,2.0294
0,2.0309
0,2.035
0,2.0353
0,2.0378
0,2.038
0,2.0428
0,2.0436
0,2.0464
0,2.0569
0,2.0746
0,2.0752
0,2.0791
0,2.0855
0,2.1186
0,2.1222
0,2.1248
0,2.135
0,2.1446
0,2.1668
0,2.1668
0,2.1847
0,2.2061
0,2.2148
0,2.2452
0,2.2668
0,2.2697
0,2.2792
0,2.3152
0,2.3288
0,2.3313
0,2.3423
0,2.3496
0,2.37
0,2.377
0,2.39
0,2.3912
0,2.3915
0,2.3991
0,2.4068
0,2.4188
0,2.4205
0,2.4283
0,2.4427
0,2.4482
0,2.4581
0,2.4685
0,2.4691
0,2.4883
0,2.4912
0,2.5325
0,2.5516
0,2.5567
0,2.5966
0,2.6647
0,2.6876
0,2.7038
0,2.7196
0,2.7214
0,2.7638
0,2.7905
0,2.8258
0,2.8312
0,2.8438
0,2.8693
0,2.9184
0,2.9715
0,2.9815
0,2.989
0,2.9979
0,3.0192
0,3.0201
0,3.0361
0,3.0433
0,3.0619
0,3.0707
0,3.0829
0,3.1032
0,3.1054
0,3.1124
0,3.1199
0,3.1269
0,3.1632
0,3.2205
0,3.2469
0,3.3181
0,3.3296
0,3.3332
0,3.4102
0,3.4155
0,3.4298
0,3.5328
0,3.5344
0,3.5684
0,3.5714
0,3.5729
0,3.5745
0,3.5795
0,3.6215
0,3.6698
0,3.6848
0,3.7182
0,3.7199
0,3.7295
0,3.8325
0,3.8697
0,3.885
0,3.8938
0,4.0136
0,4.1183
0,4.1652
0,4.2428
0,4.277
0,4.3223
0,4.3851
0,4.4752
0,4.4903
0,4.5437
0,4.605
0,4.7189
0,4.7307
0,4.9358
0,4.9436
0,4.9444
0,5.0569
0,5.1767
0,5.2843
0,5.3283
0,5.3758
0,5.4005
0,5.4682
0,5.5609
0,5.5954
0,5.6281
0,5.6916
0,5.76
0,5.8255
0,5.968
0,6.1165
0,6.1478
0,6.1999
0,6.2045
0,6.2234
0,6.2276
0,6.2294
0,6.2578
0,6.2809
0,6.4738
0,6.5116
0,6.5298
0,6.6139
0,6.6878
0,6.7112
0,6.7175
0,6.753
0,6.7576
0,6.7661
0,6.8303
0,6.8441
0,6.9122
0,6.9404
0,6.969
0,6.9874
0,7.0155
0,7.0345
0,7.0557
0,7.2262
0,7.4247
0,7.6328
0,7.6698
0,7.6781
0,7.821
0,8.0235
0,8.1972
0,8.5141
0,8.5921
0,8.615
0,8.6229
0,8.6909
0,8.7453
0,8.9491
0,8.9626
0,9.0558
0,9.0575
0,9.0897
0,9.1528
0,9.3634
0,9.369
0,9.4273
0,9.4804
0,9.5361
0,9.6217
0,9.6845
0,10.1
0,10.125
0,10.415
0,11.109
0,12.008
0,12.522
0,13.03
0,13.687
0,15.396
0,16.575
0,17.068
0,18.593
0,19.09
0,19.742
 0, Inf
